term_name	source	p_values	significant	intersection_sizes	regulon
Sertoli cell differentiation	GO:BP	0.0324102160292306	TRUE	4	IRF1
Sertoli cell differentiation	GO:BP	0.0284502417142801	TRUE	3	IRF2
Sertoli cell differentiation	GO:BP	0.197533048248655	FALSE	1	IRF4
Sertoli cell differentiation	GO:BP	1	FALSE	-1	NFIL3
Sertoli cell differentiation	GO:BP	0.193553796641454	FALSE	1	STAT3
Sertoli cell differentiation	GO:BP	0.0154808162551892	TRUE	4	VEZF1
Sertoli cell differentiation	GO:BP	0.0266211462524318	TRUE	3	ZNF148
inorganic ion homeostasis	GO:BP	0.0656058894901791	FALSE	37	ETV6
inorganic ion homeostasis	GO:BP	0.0167195449606593	TRUE	46	IRF1
inorganic ion homeostasis	GO:BP	0.583056832706328	FALSE	1	IRF2
inorganic ion homeostasis	GO:BP	0.454907398251999	FALSE	14	IRF4
inorganic ion homeostasis	GO:BP	0.236897908085658	FALSE	6	NFIL3
inorganic ion homeostasis	GO:BP	0.248095043163786	FALSE	8	STAT3
inorganic ion homeostasis	GO:BP	0.0154943474084521	TRUE	30	VEZF1
inorganic ion homeostasis	GO:BP	0.297922894348332	FALSE	13	ZNF148
negative regulation of miRNA metabolic process	GO:BP	0.0303257124611113	TRUE	8	ETV6
negative regulation of miRNA metabolic process	GO:BP	0.109112735344408	FALSE	6	IRF1
negative regulation of miRNA metabolic process	GO:BP	0.163115912674198	FALSE	2	IRF2
negative regulation of miRNA metabolic process	GO:BP	0.525478974243117	FALSE	1	IRF4
negative regulation of miRNA metabolic process	GO:BP	0.11955496173504	FALSE	1	NFIL3
negative regulation of miRNA metabolic process	GO:BP	0.162696690302382	FALSE	2	STAT3
negative regulation of miRNA metabolic process	GO:BP	0.0154968636131582	TRUE	3	VEZF1
negative regulation of miRNA metabolic process	GO:BP	0.0374267780781364	TRUE	2	ZNF148
regulation of membrane permeability	GO:BP	0.433716591981087	FALSE	6	ETV6
regulation of membrane permeability	GO:BP	0.0155313502444707	TRUE	14	IRF1
regulation of membrane permeability	GO:BP	0.0561656314914426	FALSE	8	IRF2
regulation of membrane permeability	GO:BP	0.764207948421926	FALSE	1	IRF4
regulation of membrane permeability	GO:BP	0.494635252545903	FALSE	1	NFIL3
regulation of membrane permeability	GO:BP	0.0641525314729966	FALSE	5	STAT3
regulation of membrane permeability	GO:BP	0.397584489851212	FALSE	5	VEZF1
regulation of membrane permeability	GO:BP	0.194034891531783	FALSE	1	ZNF148
retinoic acid receptor signaling pathway	GO:BP	0.0242952341850569	TRUE	3	ETV6
retinoic acid receptor signaling pathway	GO:BP	0.0782362973257338	FALSE	2	IRF1
retinoic acid receptor signaling pathway	GO:BP	0.0155616906377498	TRUE	6	IRF2
retinoic acid receptor signaling pathway	GO:BP	0.129568623146629	FALSE	2	IRF4
retinoic acid receptor signaling pathway	GO:BP	1	FALSE	-1	NFIL3
retinoic acid receptor signaling pathway	GO:BP	0.0685408158300091	FALSE	3	STAT3
retinoic acid receptor signaling pathway	GO:BP	0.275552193105719	FALSE	4	VEZF1
retinoic acid receptor signaling pathway	GO:BP	0.0513986567522265	FALSE	4	ZNF148
response to monosaccharide	GO:BP	0.32189157300554	FALSE	14	ETV6
response to monosaccharide	GO:BP	0.0155728336425698	TRUE	34	IRF1
response to monosaccharide	GO:BP	0.109047674699287	FALSE	12	IRF2
response to monosaccharide	GO:BP	0.278177931324307	FALSE	3	IRF4
response to monosaccharide	GO:BP	0.178061715659361	FALSE	1	NFIL3
response to monosaccharide	GO:BP	0.0227535274610129	TRUE	9	STAT3
response to monosaccharide	GO:BP	0.0565289941711085	FALSE	10	VEZF1
response to monosaccharide	GO:BP	0.392654007472507	FALSE	4	ZNF148
positive regulation of cell junction assembly	GO:BP	0.0526813085790436	FALSE	2	ETV6
positive regulation of cell junction assembly	GO:BP	0.0156216983688671	TRUE	3	IRF1
positive regulation of cell junction assembly	GO:BP	0.852818090465764	FALSE	1	IRF2
positive regulation of cell junction assembly	GO:BP	1	FALSE	-1	IRF4
positive regulation of cell junction assembly	GO:BP	0.126878407265401	FALSE	2	NFIL3
positive regulation of cell junction assembly	GO:BP	0.0301019234296672	TRUE	4	STAT3
positive regulation of cell junction assembly	GO:BP	0.13664142864653	FALSE	4	VEZF1
positive regulation of cell junction assembly	GO:BP	0.196625373362119	FALSE	2	ZNF148
negative regulation of mast cell cytokine production	GO:BP	0.0583506470998606	FALSE	1	ETV6
negative regulation of mast cell cytokine production	GO:BP	0.0166361619018608	TRUE	2	IRF1
negative regulation of mast cell cytokine production	GO:BP	0.0453938017763961	TRUE	1	IRF2
negative regulation of mast cell cytokine production	GO:BP	1	FALSE	-1	IRF4
negative regulation of mast cell cytokine production	GO:BP	0.0168332581599632	TRUE	1	NFIL3
negative regulation of mast cell cytokine production	GO:BP	0.0156447600309216	TRUE	1	STAT3
negative regulation of mast cell cytokine production	GO:BP	1	FALSE	-1	VEZF1
negative regulation of mast cell cytokine production	GO:BP	1	FALSE	-1	ZNF148
peptidyl-cysteine S-nitrosylation	GO:BP	0.0881824639878125	FALSE	1	ETV6
peptidyl-cysteine S-nitrosylation	GO:BP	0.0156470000998287	TRUE	3	IRF1
peptidyl-cysteine S-nitrosylation	GO:BP	0.14089316061578	FALSE	1	IRF2
peptidyl-cysteine S-nitrosylation	GO:BP	1	FALSE	-1	IRF4
peptidyl-cysteine S-nitrosylation	GO:BP	1	FALSE	-1	NFIL3
peptidyl-cysteine S-nitrosylation	GO:BP	0.0208447231979263	TRUE	1	STAT3
peptidyl-cysteine S-nitrosylation	GO:BP	0.416219722680274	FALSE	1	VEZF1
peptidyl-cysteine S-nitrosylation	GO:BP	0.477143811046132	FALSE	1	ZNF148
protein nitrosylation	GO:BP	0.0881824639878125	FALSE	1	ETV6
protein nitrosylation	GO:BP	0.0156470000998287	TRUE	3	IRF1
protein nitrosylation	GO:BP	0.14089316061578	FALSE	1	IRF2
protein nitrosylation	GO:BP	1	FALSE	-1	IRF4
protein nitrosylation	GO:BP	1	FALSE	-1	NFIL3
protein nitrosylation	GO:BP	0.0208447231979263	TRUE	1	STAT3
protein nitrosylation	GO:BP	0.416219722680274	FALSE	1	VEZF1
protein nitrosylation	GO:BP	0.477143811046132	FALSE	1	ZNF148
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.0936030622382086	FALSE	2	ETV6
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.0156581737857133	TRUE	3	IRF1
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.187886490333634	FALSE	1	IRF2
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.180786225258422	FALSE	1	IRF4
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.090542612313266	FALSE	1	NFIL3
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.0856540731507162	FALSE	1	STAT3
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.0299117936155832	TRUE	2	VEZF1
positive regulation of CD4-positive, alpha-beta T cell proliferation	GO:BP	0.096529326510139	FALSE	1	ZNF148
negative regulation of vasculature development	GO:BP	0.139831732967661	FALSE	3	ETV6
negative regulation of vasculature development	GO:BP	0.0383659995178153	TRUE	4	IRF1
negative regulation of vasculature development	GO:BP	0.148291490491545	FALSE	2	IRF2
negative regulation of vasculature development	GO:BP	0.222629050600529	FALSE	2	IRF4
negative regulation of vasculature development	GO:BP	0.0656897110275149	FALSE	1	NFIL3
negative regulation of vasculature development	GO:BP	0.119995590095908	FALSE	1	STAT3
negative regulation of vasculature development	GO:BP	0.0156892316582307	TRUE	7	VEZF1
negative regulation of vasculature development	GO:BP	0.0321335423858928	TRUE	4	ZNF148
poly-N-acetyllactosamine biosynthetic process	GO:BP	0.0592713316428256	FALSE	2	ETV6
poly-N-acetyllactosamine biosynthetic process	GO:BP	0.0364282827472694	TRUE	3	IRF1
poly-N-acetyllactosamine biosynthetic process	GO:BP	1	FALSE	-1	IRF2
poly-N-acetyllactosamine biosynthetic process	GO:BP	0.180651568792145	FALSE	1	IRF4
poly-N-acetyllactosamine biosynthetic process	GO:BP	1	FALSE	-1	NFIL3
poly-N-acetyllactosamine biosynthetic process	GO:BP	0.0498150069557974	TRUE	1	STAT3
poly-N-acetyllactosamine biosynthetic process	GO:BP	0.0157011537614801	TRUE	2	VEZF1
poly-N-acetyllactosamine biosynthetic process	GO:BP	1	FALSE	-1	ZNF148
positive regulation of stress granule assembly	GO:BP	0.0773756661538578	FALSE	3	ETV6
positive regulation of stress granule assembly	GO:BP	0.241277231937224	FALSE	2	IRF1
positive regulation of stress granule assembly	GO:BP	1	FALSE	-1	IRF2
positive regulation of stress granule assembly	GO:BP	1	FALSE	-1	IRF4
positive regulation of stress granule assembly	GO:BP	1	FALSE	-1	NFIL3
positive regulation of stress granule assembly	GO:BP	1	FALSE	-1	STAT3
positive regulation of stress granule assembly	GO:BP	0.48103809904869	FALSE	1	VEZF1
positive regulation of stress granule assembly	GO:BP	0.0157040368041396	TRUE	3	ZNF148
motile cilium assembly	GO:BP	0.453975699688157	FALSE	1	ETV6
motile cilium assembly	GO:BP	0.0157045210236417	TRUE	4	IRF1
motile cilium assembly	GO:BP	0.101862716561968	FALSE	2	IRF2
motile cilium assembly	GO:BP	0.228777005137098	FALSE	1	IRF4
motile cilium assembly	GO:BP	0.383229737560481	FALSE	1	NFIL3
motile cilium assembly	GO:BP	1	FALSE	-1	STAT3
motile cilium assembly	GO:BP	0.740898191610362	FALSE	1	VEZF1
motile cilium assembly	GO:BP	0.294479444092546	FALSE	1	ZNF148
protein-RNA complex disassembly	GO:BP	0.223165787679377	FALSE	1	ETV6
protein-RNA complex disassembly	GO:BP	0.0157291967818878	TRUE	5	IRF1
protein-RNA complex disassembly	GO:BP	0.150247245905561	FALSE	1	IRF2
protein-RNA complex disassembly	GO:BP	1	FALSE	-1	IRF4
protein-RNA complex disassembly	GO:BP	0.157773806838098	FALSE	1	NFIL3
protein-RNA complex disassembly	GO:BP	0.264013031317916	FALSE	1	STAT3
protein-RNA complex disassembly	GO:BP	0.0920020748123732	FALSE	3	VEZF1
protein-RNA complex disassembly	GO:BP	0.390948140942259	FALSE	1	ZNF148
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	0.218287376671011	FALSE	2	ETV6
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	0.0157291967818878	TRUE	4	IRF1
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	0.152755666381195	FALSE	1	IRF2
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	1	FALSE	-1	IRF4
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	1	FALSE	-1	NFIL3
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	1	FALSE	-1	STAT3
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	0.147519940313278	FALSE	1	VEZF1
positive regulation of attachment of mitotic spindle microtubules to kinetochore	GO:BP	0.0908060113217619	FALSE	2	ZNF148
cellular response to cholesterol	GO:BP	0.109323347153088	FALSE	3	ETV6
cellular response to cholesterol	GO:BP	0.0911625954509064	FALSE	1	IRF1
cellular response to cholesterol	GO:BP	0.0673270943342479	FALSE	1	IRF2
cellular response to cholesterol	GO:BP	1	FALSE	-1	IRF4
cellular response to cholesterol	GO:BP	0.0597391308071487	FALSE	1	NFIL3
cellular response to cholesterol	GO:BP	0.232413081504143	FALSE	1	STAT3
cellular response to cholesterol	GO:BP	0.0629293044921574	FALSE	3	VEZF1
cellular response to cholesterol	GO:BP	0.0157501530196427	TRUE	3	ZNF148
regulation of early endosome to recycling endosome transport	GO:BP	0.0819480040590672	FALSE	2	ETV6
regulation of early endosome to recycling endosome transport	GO:BP	1	FALSE	-1	IRF1
regulation of early endosome to recycling endosome transport	GO:BP	0.185100068774928	FALSE	1	IRF2
regulation of early endosome to recycling endosome transport	GO:BP	1	FALSE	-1	IRF4
regulation of early endosome to recycling endosome transport	GO:BP	1	FALSE	-1	NFIL3
regulation of early endosome to recycling endosome transport	GO:BP	0.102508320660823	FALSE	1	STAT3
regulation of early endosome to recycling endosome transport	GO:BP	0.191058635551974	FALSE	1	VEZF1
regulation of early endosome to recycling endosome transport	GO:BP	0.015767202673905	TRUE	2	ZNF148
regulation of superoxide anion generation	GO:BP	0.0157802015966086	TRUE	7	ETV6
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	IRF1
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	IRF2
regulation of superoxide anion generation	GO:BP	0.131119276489333	FALSE	2	IRF4
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	NFIL3
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	STAT3
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	VEZF1
regulation of superoxide anion generation	GO:BP	1	FALSE	-1	ZNF148
negative regulation of glycogen biosynthetic process	GO:BP	0.43979759813387	FALSE	1	ETV6
negative regulation of glycogen biosynthetic process	GO:BP	1	FALSE	-1	IRF1
negative regulation of glycogen biosynthetic process	GO:BP	0.352316868844674	FALSE	1	IRF2
negative regulation of glycogen biosynthetic process	GO:BP	1	FALSE	-1	IRF4
negative regulation of glycogen biosynthetic process	GO:BP	1	FALSE	-1	NFIL3
negative regulation of glycogen biosynthetic process	GO:BP	0.0158065335884157	TRUE	1	STAT3
negative regulation of glycogen biosynthetic process	GO:BP	0.0160696596350842	TRUE	1	VEZF1
negative regulation of glycogen biosynthetic process	GO:BP	0.218969614145053	FALSE	1	ZNF148
positive regulation of calcium ion transport into cytosol	GO:BP	0.0694378551565849	FALSE	1	ETV6
positive regulation of calcium ion transport into cytosol	GO:BP	0.015871114083519	TRUE	2	IRF1
positive regulation of calcium ion transport into cytosol	GO:BP	0.2894610996144	FALSE	1	IRF2
positive regulation of calcium ion transport into cytosol	GO:BP	0.184676152610983	FALSE	1	IRF4
positive regulation of calcium ion transport into cytosol	GO:BP	1	FALSE	-1	NFIL3
positive regulation of calcium ion transport into cytosol	GO:BP	1	FALSE	-1	STAT3
positive regulation of calcium ion transport into cytosol	GO:BP	1	FALSE	-1	VEZF1
positive regulation of calcium ion transport into cytosol	GO:BP	1	FALSE	-1	ZNF148
positive regulation of nuclear cell cycle DNA replication	GO:BP	0.252802357842	FALSE	1	ETV6
positive regulation of nuclear cell cycle DNA replication	GO:BP	0.239898095869305	FALSE	1	IRF1
positive regulation of nuclear cell cycle DNA replication	GO:BP	1	FALSE	-1	IRF2
positive regulation of nuclear cell cycle DNA replication	GO:BP	0.108195431785379	FALSE	1	IRF4
positive regulation of nuclear cell cycle DNA replication	GO:BP	1	FALSE	-1	NFIL3
positive regulation of nuclear cell cycle DNA replication	GO:BP	1	FALSE	-1	STAT3
positive regulation of nuclear cell cycle DNA replication	GO:BP	0.244340080094738	FALSE	1	VEZF1
positive regulation of nuclear cell cycle DNA replication	GO:BP	0.0158790611043873	TRUE	3	ZNF148
regulation of mitochondrial membrane permeability	GO:BP	0.403447370948777	FALSE	5	ETV6
regulation of mitochondrial membrane permeability	GO:BP	0.0159114029851283	TRUE	12	IRF1
regulation of mitochondrial membrane permeability	GO:BP	0.0468868928707462	TRUE	7	IRF2
regulation of mitochondrial membrane permeability	GO:BP	1	FALSE	-1	IRF4
regulation of mitochondrial membrane permeability	GO:BP	0.427150026964919	FALSE	1	NFIL3
regulation of mitochondrial membrane permeability	GO:BP	0.278632305981531	FALSE	2	STAT3
regulation of mitochondrial membrane permeability	GO:BP	0.258741816638364	FALSE	5	VEZF1
regulation of mitochondrial membrane permeability	GO:BP	0.160252117989021	FALSE	4	ZNF148
ovulation	GO:BP	1	FALSE	-1	ETV6
ovulation	GO:BP	0.0159140669770747	TRUE	2	IRF1
ovulation	GO:BP	0.0645468881576325	FALSE	1	IRF2
ovulation	GO:BP	1	FALSE	-1	IRF4
ovulation	GO:BP	1	FALSE	-1	NFIL3
ovulation	GO:BP	0.130872241378255	FALSE	1	STAT3
ovulation	GO:BP	0.103344302061702	FALSE	3	VEZF1
ovulation	GO:BP	0.0260087659364715	TRUE	1	ZNF148
marginal zone B cell differentiation	GO:BP	0.115180945198256	FALSE	2	ETV6
marginal zone B cell differentiation	GO:BP	0.109193316005849	FALSE	2	IRF1
marginal zone B cell differentiation	GO:BP	0.255566143023697	FALSE	1	IRF2
marginal zone B cell differentiation	GO:BP	1	FALSE	-1	IRF4
marginal zone B cell differentiation	GO:BP	1	FALSE	-1	NFIL3
marginal zone B cell differentiation	GO:BP	0.0159205065810815	TRUE	2	STAT3
marginal zone B cell differentiation	GO:BP	0.0739782882022608	FALSE	2	VEZF1
marginal zone B cell differentiation	GO:BP	0.212271969149019	FALSE	1	ZNF148
positive regulation of activation of membrane attack complex	GO:BP	0.0589355969986111	FALSE	1	ETV6
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF1
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF2
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF4
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	NFIL3
positive regulation of activation of membrane attack complex	GO:BP	0.0159205065810815	TRUE	1	STAT3
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	VEZF1
positive regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	ZNF148
negative regulation of serine-type endopeptidase activity	GO:BP	0.0589355969986111	FALSE	1	ETV6
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	IRF1
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	IRF2
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	IRF4
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	NFIL3
negative regulation of serine-type endopeptidase activity	GO:BP	0.0159205065810815	TRUE	1	STAT3
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	VEZF1
negative regulation of serine-type endopeptidase activity	GO:BP	1	FALSE	-1	ZNF148
negative regulation of activation of membrane attack complex	GO:BP	0.0589355969986111	FALSE	1	ETV6
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF1
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF2
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	IRF4
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	NFIL3
negative regulation of activation of membrane attack complex	GO:BP	0.0159205065810815	TRUE	1	STAT3
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	VEZF1
negative regulation of activation of membrane attack complex	GO:BP	1	FALSE	-1	ZNF148
negative regulation of serine-type peptidase activity	GO:BP	0.0589355969986111	FALSE	1	ETV6
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	IRF1
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	IRF2
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	IRF4
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	NFIL3
negative regulation of serine-type peptidase activity	GO:BP	0.0159205065810815	TRUE	1	STAT3
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	VEZF1
negative regulation of serine-type peptidase activity	GO:BP	1	FALSE	-1	ZNF148
negative regulation of cardiac muscle hypertrophy	GO:BP	0.21270909826156	FALSE	4	ETV6
negative regulation of cardiac muscle hypertrophy	GO:BP	0.147238652440704	FALSE	6	IRF1
negative regulation of cardiac muscle hypertrophy	GO:BP	0.20070260234756	FALSE	3	IRF2
negative regulation of cardiac muscle hypertrophy	GO:BP	0.1517476816039	FALSE	2	IRF4
